,Data,Cota,Variação,fund_id,PL
921,2015-11-04,1.9715566,0.0011443134,26,27370288.83
922,2015-11-05,1.9743302,0.0014068072,26,27888792.43
923,2015-11-06,1.9779195,0.0018179836,26,27939494.93
924,2015-11-09,1.9800996,0.0011022188,26,27970289.21
925,2015-11-10,1.981742,0.0008294532,26,28393490.48
926,2015-11-11,1.9815086,-0.0001177752,26,28390146.13
927,2015-11-12,1.9785749,-0.0014805386,26,28348113.1
928,2015-11-13,1.9858947,0.0036995314,26,28452987.91
929,2015-11-16,1.98694117,0.0005269514,26,28467980.39
930,2015-11-17,1.99100427,0.002044902,26,28526194.66
931,2015-11-18,1.99406059,0.0015350645,26,28569984.18
932,2015-11-19,1.99562901,0.0007865458,26,28592455.87
933,2015-11-20,1.99659281,0.0004829555,26,28606264.78
934,2015-11-23,1.99877379,0.0010923509,26,28637512.76
935,2015-11-24,1.99996333,0.0005951349,26,28654556.02
936,2015-11-25,2.00176413,0.0009004165,26,28479987.7
937,2015-11-26,2.00113926,-0.0003121597,26,27299101.38
938,2015-11-27,2.0059518,0.0024049001,26,27364753.01
939,2015-11-30,2.00064943,-0.0026433187,26,27114570.91
940,2015-12-01,2.00062236,-1.35306e-05,26,27219204.05
941,2015-12-02,1.99250845,-0.0040556929,26,27096862.44
942,2015-12-03,1.99431958,0.0009089698,26,27321492.71
943,2015-12-04,1.99749921,0.0015943433,26,27365052.51
944,2015-12-07,1.99360645,-0.0019488168,26,27311723.0
945,2015-12-08,1.99598925,0.0011952209,26,28439366.57
946,2015-12-09,1.98826874,-0.0038680118,26,28449362.71
947,2015-12-10,2.00545488,0.0086437712,26,27803019.36
948,2015-12-11,2.01131632,0.0029227484,26,27935280.49
949,2015-12-14,2.01528671,0.0019740256,26,27990425.53
950,2015-12-15,2.00811304,-0.0035596275,26,27890789.98
951,2015-12-16,2.01294186,0.0024046555,26,27957857.83
952,2015-12-17,1.99214791,-0.0103301295,26,27669049.52
953,2015-12-18,1.98997279,-0.0010918466,26,27638839.07
954,2015-12-21,2.02713443,0.0186744463,26,29039803.17
955,2015-12-22,2.01561761,-0.0056813302,26,28874818.58
956,2015-12-23,2.00473226,-0.0054005035,26,28680157.67
957,2015-12-24,2.0056423,0.0004539459,26,28693176.89
958,2015-12-28,1.9920067,-0.0067986201,26,28498102.89
959,2015-12-29,1.99320745,0.0006027841,26,28515281.06
960,2015-12-30,1.98918903,-0.0020160571,26,28457792.72
961,2015-12-31,1.99010389,0.0004599161,26,28470880.9
962,2016-01-04,1.98787623,-0.0011193687,26,28113943.04
963,2016-01-05,1.99011826,0.0011278519,26,28145477.62
964,2016-01-06,1.98993775,-9.07032e-05,26,28442924.77
965,2016-01-07,1.98736986,-0.0012904374,26,28481220.84
966,2016-01-08,1.98280367,-0.0022976045,26,28486782.25
967,2016-01-11,1.9725202,-0.0051863279,26,28339040.48
968,2016-01-12,1.99576063,0.0117820999,26,28671293.26
969,2016-01-13,1.99821321,0.0012288949,26,28906527.32
970,2016-01-14,1.99641393,-0.0009004445,26,28830155.27
971,2016-01-15,1.99264098,-0.0018898636,26,28775670.2
972,2016-01-18,1.99710762,0.0022415679,26,29090187.61
973,2016-01-19,2.03630216,0.0196256524,26,29811101.45
974,2016-01-20,2.06283822,0.0130314943,26,30299584.71
975,2016-01-21,2.12161789,0.0284945612,26,29947317.19
976,2016-01-22,2.11484682,-0.0031914654,26,29851741.3
977,2016-01-25,2.11584942,0.0004740769,26,29865893.31
978,2016-01-26,2.12786663,0.005679615,26,30035520.16
979,2016-01-27,2.13556893,0.0036197287,26,30144240.58
980,2016-01-28,2.1567555,0.0099208083,26,30616746.43
981,2016-01-29,2.14582527,-0.0050679041,26,30461583.59
982,2016-02-01,2.15532247,0.0044258962,26,30641403.5
983,2016-02-02,2.15173617,-0.0016639273,26,31775418.4
984,2016-02-03,2.14965798,-0.0009658201,26,31744729.02
985,2016-02-04,2.14004809,-0.0044704274,26,31747816.47
986,2016-02-05,2.14059606,0.000256055,26,31697164.36
987,2016-02-10,2.15436916,0.0064342359,26,31946111.42
988,2016-02-11,2.13687446,-0.0081205674,26,30131822.47
989,2016-02-12,2.14395539,0.0033136855,26,30771669.92
990,2016-02-15,2.14673273,0.0012954281,26,30811532.35
991,2016-02-16,2.14907585,0.0010914819,26,31091787.12
992,2016-02-17,2.15837517,0.0043271251,26,31076325.13
993,2016-02-18,2.15347216,-0.0022716208,26,31255731.54
994,2016-02-19,2.16157867,0.0037643904,26,31505419.23
995,2016-02-22,2.16682676,0.0024278968,26,31631911.11
996,2016-02-23,2.16783674,0.0004661102,26,31752455.13
997,2016-02-24,2.17095945,0.0014404729,26,31773193.63
998,2016-02-25,2.17102645,3.08619e-05,26,31774174.27
999,2016-02-26,2.17205785,0.0004750748,26,31789269.34
1000,2016-02-29,2.17254925,0.0002262371,26,33004506.44
1001,2016-03-01,2.18541374,0.0059213801,26,33319938.58
1002,2016-03-02,2.18605458,0.0002932351,26,33704709.22
1003,2016-03-03,2.19857412,0.0057270025,26,33885270.94
1004,2016-03-04,2.21527236,0.0075950316,26,33833500.18
1005,2016-03-07,2.21459831,-0.0003042741,26,33848205.6
1006,2016-03-08,2.23074448,0.0072907895,26,34194985.68
1007,2016-03-09,2.26307958,0.0144952057,26,34730648.97
1008,2016-03-10,2.27699657,0.0061495805,26,35060227.97
1009,2016-03-11,2.29681854,0.0087053139,26,35410438.18
1010,2016-03-14,2.29106999,-0.0025028316,26,35421811.86
1011,2016-03-15,2.25501498,-0.0157371927,26,35046371.99
1012,2016-03-16,2.27078167,0.0069918338,26,35839410.44
1013,2016-03-17,2.30360203,0.0144533314,26,36532409.32
1014,2016-03-18,2.3176922,0.0061165817,26,36890862.74
1015,2016-03-21,2.31243518,-0.0022682132,26,36857186.39
1016,2016-03-22,2.32429822,0.005130107,26,37198267.76
1017,2016-03-23,2.30627826,-0.0077528606,26,36930445.73
1018,2016-03-24,2.29533281,-0.0047459364,26,37383402.99
1019,2016-03-28,2.30836201,0.0056763882,26,38863789.55
1020,2016-03-29,2.31011471,0.000759283,26,38893298.11
1021,2016-03-30,2.31668483,0.0028440666,26,39106346.88
1022,2016-03-31,2.32255912,0.0025356449,26,39274077.28
1023,2016-04-01,2.32737284,0.0020725931,26,39268879.79
1024,2016-04-04,2.32167582,-0.002447833,26,39612756.11
1025,2016-04-05,2.30464385,-0.0073360673,26,39560932.34
1026,2016-04-06,2.31383659,0.0039887899,26,39718732.48
1027,2016-04-07,2.30580673,-0.0034703661,26,39810393.96
1028,2016-04-08,2.31816037,0.0053576216,26,40182911.14
1029,2016-04-11,2.33992711,0.009389661,26,40889520.17
1030,2016-04-12,2.33144972,-0.0036229291,26,40676876.97
1031,2016-04-13,2.33139207,-2.47271e-05,26,40785871.12
1032,2016-04-14,2.34127698,0.0042399175,26,41008799.95
1033,2016-04-15,2.32668515,-0.0062324236,26,40933315.67
1034,2016-04-18,2.31910541,-0.003257742,26,41049965.44
1035,2016-04-19,2.32062712,0.0006561625,26,41176942.53
1036,2016-04-20,2.3236261,0.0012923145,26,41280156.08
1037,2016-04-22,2.31343691,-0.0043850385,26,41110519.01
1038,2016-04-25,2.32491553,0.0049617173,26,41314497.83
1039,2016-04-26,2.32826463,0.0014405255,26,41544012.35
1040,2016-04-27,2.32262947,-0.0024203262,26,41583462.25
1041,2016-04-28,2.33013829,0.0032328962,26,41690572.01
1042,2016-04-29,2.34303027,0.0055327102,26,42071633.96
1043,2016-05-02,2.33465256,-0.0035755876,26,42121203.04
1044,2016-05-03,2.31662001,-0.0077238688,26,42225864.49
1045,2016-05-04,2.32703258,0.0044947251,26,43381658.17
1046,2016-05-05,2.32920134,0.0009319852,26,43422089.31
1047,2016-05-06,2.337483,0.0035555793,26,43818998.4
1048,2016-05-09,2.30705193,-0.0130187343,26,43248530.54
1049,2016-05-10,2.30217322,-0.0021146945,26,43307073.03
1050,2016-05-11,2.30148174,-0.0003003597,26,43324065.28
1051,2016-05-12,2.29906814,-0.0010487157,26,43278630.74
1052,2016-05-13,2.29958876,0.0002264483,26,43788430.98
1053,2016-05-16,2.30076113,0.0005098172,26,43960755.25
1054,2016-05-17,2.30357838,0.0012244861,26,44164584.51
1055,2016-05-18,2.30400082,0.0001833843,26,44332683.52
1056,2016-05-19,2.29918997,-0.0020880418,26,44440115.08
1057,2016-05-20,2.30351315,0.0018803057,26,44573676.03
1058,2016-05-23,2.30183336,-0.0007292296,26,44791171.63
1059,2016-05-24,2.30214475,0.0001352791,26,44617230.98
1060,2016-05-25,2.30296306,0.0003554555,26,44653207.38
1061,2016-05-27,2.3068335,0.0016806349,26,44878253.16
1062,2016-05-30,2.31149018,0.0020186459,26,45268846.42
1063,2016-05-31,2.31539147,0.0016877813,26,45145723.77
1064,2016-06-01,2.31870534,0.0014312353,26,45191313.43
1065,2016-06-02,2.31668507,-0.0008712923,26,45193684.69
1066,2016-06-03,2.31491834,-0.0007626112,26,45229219.48
1067,2016-06-06,2.32046257,0.0023950002,26,45767543.43
1068,2016-06-07,2.32782641,0.0031734362,26,45912783.77
1069,2016-06-08,2.33330599,0.002353947,26,46366203.28
1070,2016-06-09,2.33289575,-0.0001758192,26,46708051.31
1071,2016-06-10,2.3278783,-0.0021507391,26,46772594.49
1072,2016-06-13,2.32022546,-0.0032874743,26,46975740.49
1073,2016-06-14,2.32029542,3.01522e-05,26,47032308.93
1074,2016-06-15,2.32530101,0.0021573072,26,47332966.18
1075,2016-06-16,2.33168278,0.002744492,26,47582158.29
1076,2016-06-17,2.33286816,0.0005083796,26,47675940.85
1077,2016-06-20,2.34009253,0.0030967759,26,48078582.54
1078,2016-06-21,2.32630533,-0.0058917328,26,48155330.5
1079,2016-06-22,2.33051576,0.0018099215,26,48346961.84
1080,2016-06-23,2.32142129,-0.0039023422,26,48780304.31
1081,2016-06-24,2.31691181,-0.0019425513,26,49275924.2
1082,2016-06-27,2.32378737,0.0029675536,26,49802153.12
1083,2016-06-28,2.33994819,0.0069545175,26,50599503.15
1084,2016-06-29,2.35049892,0.0045089588,26,50872534.35
1085,2016-06-30,2.3668887,0.0069728941,26,51225943.77
1086,2016-07-01,2.33145001,-0.0149726897,26,50752208.05
1087,2016-07-04,2.31461826,-0.0072194342,26,50513563.85
1088,2016-07-05,2.31522517,0.0002622074,26,50800808.87
1089,2016-07-06,2.30975477,-0.0023627939,26,50840777.1
1090,2016-07-07,2.29399662,-0.0068224342,26,50914965.51
1091,2016-07-08,2.31412668,0.0087751045,26,51589749.77
1092,2016-07-11,2.30932205,-0.0020762174,26,51422638.24
1093,2016-07-12,2.31258096,0.0014111977,26,51192752.66
1094,2016-07-13,2.3202042,0.0032964208,26,51711505.64
1095,2016-07-14,2.33315028,0.0055797158,26,52520040.95
1096,2016-07-15,2.33473757,0.0006803205,26,52907771.5
1097,2016-07-18,2.33769081,0.001264913,26,53074458.65
1098,2016-07-19,2.33624678,-0.0006177164,26,53798773.73
1099,2016-07-20,2.34213979,0.0025224262,26,54034515.64
1100,2016-07-21,2.33068159,-0.004892193,26,53930199.19
1101,2016-07-22,2.33366941,0.0012819512,26,54479335.18
1102,2016-07-25,2.33090173,-0.0011859778,26,54517103.44
1103,2016-07-26,2.33566005,0.0020414074,26,54860441.59
1104,2016-07-27,2.3408485,0.0022214063,26,55102225.64
1105,2016-07-28,2.34047616,-0.000159062,26,55191461.04
1106,2016-07-29,2.36125533,0.0088781806,26,56015889.11
1107,2016-08-01,2.35814028,-0.0013192347,26,55948476.64
1108,2016-08-02,2.36477152,0.0028120634,26,56839803.56
1109,2016-08-03,2.37095747,0.0026158764,26,57728159.96
1110,2016-08-04,2.39344153,0.009483114,26,58895246.52
1111,2016-08-05,2.40986619,0.0068623611,26,59548706.98
1112,2016-08-08,2.41150557,0.0006802784,26,60519316.59
1113,2016-08-09,2.42209404,0.004390813,26,62060245.74
1114,2016-08-10,2.43739801,0.0063184871,26,62757387.6
1115,2016-08-11,2.42798656,-0.0038612693,26,63365064.41
1116,2016-08-12,2.405817,-0.0091308413,26,63096487.89
1117,2016-08-15,2.4072745,0.0006058233,26,63630084.16
1118,2016-08-16,2.40262887,-0.0019298298,26,64275135.77
1119,2016-08-17,2.39390423,-0.0036312891,26,64498712.28
1120,2016-08-18,2.3759553,-0.0074977644,26,65084107.32
1121,2016-08-19,2.37086504,-0.0021424056,26,65144670.74
1122,2016-08-22,2.37748075,0.0027904203,26,65596451.6
1123,2016-08-23,2.37551035,-0.0008287764,26,65930771.5
1124,2016-08-24,2.37862201,0.0013098912,26,66869194.59
1125,2016-08-25,2.37902425,0.0001691063,26,67888849.48
1126,2016-08-26,2.38256823,0.001489678,26,68250981.76
1127,2016-08-29,2.38465079,0.000874082,26,68720338.58
1128,2016-08-30,2.38661973,0.0008256723,26,68828128.5
1129,2016-08-31,2.39062861,0.0016797314,26,70385214.98
1130,2016-09-01,2.37769616,-0.0054096441,26,70004456.17
1131,2016-09-02,2.3796997,0.0008426392,26,69913138.66
1132,2016-09-05,2.37487502,-0.0020274323,26,69573104.88
1133,2016-09-06,2.3823831,0.0031614632,26,69741936.5
1134,2016-09-08,2.38990146,0.0031558149,26,69707435.85
1135,2016-09-09,2.35683933,-0.0138340976,26,68743096.53
1136,2016-09-12,2.36139417,0.0019326052,26,68875949.76
1137,2016-09-13,2.33918576,-0.0094047873,26,68179652.62
1138,2016-09-14,2.34198464,0.0011965189,26,68140141.37
1139,2016-09-15,2.33021873,-0.0050239057,26,67700817.85
1140,2016-09-16,2.33316665,0.001265083,26,66564818.45
1141,2016-09-19,2.33743667,0.0018301393,26,66666641.57
1142,2016-09-20,2.33901552,0.0006754622,26,66624622.97
1143,2016-09-21,2.34581012,0.0029048974,26,66769201.64
1144,2016-09-22,2.36838527,0.009623605,26,67381561.98
1145,2016-09-23,2.37533495,0.0029343537,26,66498703.05
1146,2016-09-26,2.37362017,-0.0007219108,26,66399864.3
1147,2016-09-27,2.38967442,0.0067636137,26,66848967.22
1148,2016-09-28,2.3854386,-0.0017725511,26,66680357.27
1149,2016-09-29,2.36994665,-0.0064943822,26,66075308.64
1150,2016-09-30,2.37313952,0.0013472329,26,66082505.49
1151,2016-10-03,2.39874178,0.0107883501,26,66593086.79
1152,2016-10-04,2.37452642,-0.0100950257,26,65758413.31
1153,2016-10-05,2.39534521,0.0087675546,26,66334953.69
1154,2016-10-06,2.40923401,0.0057982457,26,66668564.19
1155,2016-10-07,2.42161413,0.0051386125,26,67011148.04
1156,2016-10-10,2.40895408,-0.0052279386,26,66660817.85
1157,2016-10-11,2.41283948,0.0016128992,26,66738285.07
1158,2016-10-13,2.42894156,0.0066734982,26,67113168.44
1159,2016-10-14,2.42247543,-0.0026621184,26,66882446.69
1160,2016-10-17,2.42058164,-0.0007817582,26,66830160.99
1161,2016-10-18,2.41788821,-0.0011127202,26,66568717.76
1162,2016-10-19,2.43500474,0.0070791238,26,66989150.98
1163,2016-10-20,2.3931709,-0.0171801883,26,65653271.96
1164,2016-10-21,2.36298248,-0.0126144021,26,64825095.26
1165,2016-10-24,2.39486408,0.0134921017,26,65598366.34
1166,2016-10-25,2.39959834,0.0019768387,26,65625094.27
1167,2016-10-26,2.37542392,-0.010074361,26,64822247.5
1168,2016-10-27,2.36986705,-0.0023393172,26,64670607.69
1169,2016-10-28,2.34190532,-0.0117988602,26,63837533.5
1170,2016-10-31,2.35020112,0.0035423294,26,64063666.96
1171,2016-11-01,2.33503042,-0.0064550646,26,63400621.93
1172,2016-11-03,2.33614037,0.0004753471,26,63230099.91
1173,2016-11-04,2.33594893,-8.19471e-05,26,63017582.76
1174,2016-11-07,2.32954703,-0.0027405993,26,62672702.66
1175,2016-11-08,2.33356434,0.0017245026,26,62274461.59
1176,2016-11-09,2.33630762,0.001175575,26,61933066.1
1177,2016-11-10,2.36284354,0.0113580591,26,62576161.19
1178,2016-11-11,2.38165111,0.0079597187,26,63074249.9
1179,2016-11-14,2.44159105,0.025167389,26,64661664.02
1180,2016-11-16,2.40891409,-0.0133834698,26,63694847.44
1181,2016-11-17,2.41523107,0.0026223351,26,63479038.91
1182,2016-11-18,2.38894729,-0.0108825115,26,62587715.51
1183,2016-11-21,2.33874041,-0.0210163197,26,61143003.33
1184,2016-11-22,2.33189004,-0.0029290852,26,60963910.07
1185,2016-11-23,2.34555012,0.0058579435,26,61321033.2
1186,2016-11-24,2.35132837,0.0024634946,26,61357833.09
1187,2016-11-25,2.35807618,0.0028697863,26,61533916.86
1188,2016-11-28,2.33876577,-0.0081890527,26,61030012.47
1189,2016-11-29,2.34713559,0.0035787338,26,61248422.73
1190,2016-11-30,2.3425959,-0.0019341405,26,61001820.9
1191,2016-12-01,2.37942836,0.0157229252,26,61869630.28
1192,2016-12-02,2.37498176,-0.0018687682,26,61754010.23
1193,2016-12-05,2.35534505,-0.0082681519,26,61233446.7
1194,2016-12-06,2.35029655,-0.0021434227,26,60785485.32
1195,2016-12-07,2.35077252,0.0002025149,26,60727735.33
1196,2016-12-08,2.33843182,-0.005249636,26,59859268.31
1197,2016-12-09,2.34606047,0.0032622931,26,59836943.76
1198,2016-12-12,2.35700705,0.0046659411,26,60116139.42
1199,2016-12-13,2.35590215,-0.0004687725,26,60036882.37
1200,2016-12-14,2.37118764,0.0064881684,26,60075717.23
1201,2016-12-15,2.36363532,-0.0031850368,26,59884374.02
1202,2016-12-16,2.37953889,0.0067284364,26,60095115.82
1203,2016-12-19,2.39573447,0.0068061842,26,60449002.54
1204,2016-12-20,2.39132117,-0.0018421491,26,60236523.75
1205,2016-12-21,2.40892207,0.0073603246,26,60679884.05
1206,2016-12-22,2.406538,-0.0009896833,26,60569243.59
1207,2016-12-23,2.39910755,-0.0030876097,26,60282375.99
1208,2016-12-26,2.40385539,0.0019790026,26,60300500.48
1209,2016-12-27,2.40625641,0.0009988205,26,60310238.34
1210,2016-12-28,2.40633937,3.44768e-05,26,60312317.67
1211,2016-12-29,2.40606146,-0.0001154908,26,60305352.06
1212,2016-12-30,2.40699109,0.00038637,26,60328652.31
1213,2017-01-02,2.42640028,0.0080636734,26,60484856.36
1214,2017-01-03,2.42133885,-0.0020859831,26,60240394.57
1215,2017-01-04,2.4131235,-0.0033928956,26,59969143.11
1216,2017-01-05,2.43816559,0.0103774589,26,60591470.4
1217,2017-01-06,2.43203666,-0.0025137464,26,60298825.84
1218,2017-01-09,2.43457641,0.0010442894,26,60361795.28
1219,2017-01-10,2.44090844,0.0026008754,26,60467417.13
1220,2017-01-11,2.43803681,-0.0011764595,26,60350779.48
1221,2017-01-12,2.51730883,0.0325146937,26,62207254.09
1222,2017-01-13,2.49857539,-0.0074418521,26,61744316.86
1223,2017-01-16,2.49942551,0.0003402419,26,61610710.24
1224,2017-01-17,2.49771997,-0.0006823728,26,61358418.93
1225,2017-01-18,2.48856902,-0.0036637214,26,61082246.52
1226,2017-01-19,2.50821629,0.0078950071,26,61564491.27
1227,2017-01-20,2.51925664,0.0044016738,26,61835478.13
1228,2017-01-23,2.5118243,-0.0029502115,26,61653050.47
1229,2017-01-24,2.51504704,0.0012830276,26,61540940.35
1230,2017-01-25,2.51596227,0.0003639017,26,61509353.3
1231,2017-01-26,2.50360732,-0.0049106261,26,61177303.84
1232,2017-01-27,2.52096987,0.0069350133,26,61601569.13
1233,2017-01-30,2.5385967,0.0069920828,26,61999403.67
1234,2017-01-31,2.50740024,-0.0122888602,26,61237501.65
1235,2017-02-01,2.50736155,-1.54303e-05,26,61137502.6
1236,2017-02-02,2.54256419,0.0140397144,26,61995855.79
1237,2017-02-03,2.56160005,0.0074868749,26,62350180.37
1238,2017-02-06,2.55898982,-0.0010189842,26,62286646.52
1239,2017-02-07,2.56481559,0.0022765898,26,62318397.79
1240,2017-02-08,2.57573368,0.0042568713,26,62583679.3
1241,2017-02-09,2.56957075,-0.0023926891,26,62433936.02
1242,2017-02-10,2.58650728,0.0065911904,26,62815038.48
1243,2017-02-13,2.58534811,-0.0004481603,26,62786887.22
1244,2017-02-14,2.59510885,0.0037754065,26,63023933.17
1245,2017-02-15,2.62686602,0.0122373171,26,63511081.62
1246,2017-02-16,2.60991438,-0.0064531803,26,63101232.98
1247,2017-02-17,2.61425212,0.0016620239,26,63149492.48
1248,2017-02-20,2.618721,0.0017094296,26,63257442.11
1249,2017-02-21,2.62475886,0.0023056523,26,63320683.33
1250,2017-02-22,2.6339363,0.0034964888,26,63542083.5
1251,2017-02-23,2.67346941,0.0150091367,26,64495795.32
1252,2017-02-24,2.63809385,-0.0132320796,26,63642381.78
1253,2017-03-01,2.65444964,0.0061998515,26,64006395.74
1254,2017-03-02,2.62389774,-0.0115096928,26,63239701.72
1255,2017-03-03,2.65430067,0.011586934,26,63972456.02
1256,2017-03-06,2.66099842,0.0025233577,26,64133881.44
1257,2017-03-07,2.65935188,-0.0006187677,26,64094197.49
1258,2017-03-08,2.62443686,-0.0131291463,26,63216120.19
1259,2017-03-09,2.62022846,-0.001603544,26,63114750.31
1260,2017-03-10,2.65856447,0.0146307891,26,64002614.26
1261,2017-03-13,2.66706156,0.0031961196,26,64207174.4
1262,2017-03-14,2.65248539,-0.0054652544,26,63856265.65
1263,2017-03-15,2.66851895,0.0060447307,26,64242259.56
1264,2017-03-16,2.66163184,-0.0025808736,26,64056458.57
1265,2017-03-17,2.65576397,-0.0022046137,26,63915238.66
1266,2017-03-20,2.65274062,-0.0011384107,26,63842477.0
1267,2017-03-21,2.66148529,0.0032964663,26,64032845.93
1268,2017-03-22,2.65416243,-0.0027514186,26,63856664.69
1269,2017-03-23,2.64600695,-0.0030727132,26,63625612.78
1270,2017-03-24,2.66509604,0.0072143008,26,63970357.64
1271,2017-03-27,2.67862566,0.0050765975,26,62837804.71
1272,2017-03-28,2.67611603,-0.0009369096,26,62778931.44
1273,2017-03-29,2.68258131,0.0024159192,26,62930600.35
1274,2017-03-30,2.66932873,-0.0049402342,26,62464145.82
1275,2017-03-31,2.66559649,-0.0013981942,26,62376808.77
1276,2017-04-03,2.67717948,0.0043453651,26,62647858.89
1277,2017-04-04,2.68355599,0.0023818015,26,62797073.46
1278,2017-04-05,2.69042509,0.0025597006,26,62937815.18
1279,2017-04-06,2.67908434,-0.0042152261,26,62672518.24
1280,2017-04-07,2.68363047,0.0016968969,26,62692836.99
1281,2017-04-10,2.70314054,0.0072700285,26,63148615.61
1282,2017-04-11,2.71560982,0.0046128863,26,63409913.06
1283,2017-04-12,2.70994351,-0.00208657,26,63277603.8
1284,2017-04-13,2.7044843,-0.0020145106,26,63129582.89
1285,2017-04-17,2.69313157,-0.004197743,26,62864581.13
1286,2017-04-18,2.71567997,0.0083725579,26,63091708.03
1287,2017-04-19,2.71204957,-0.0013368291,26,63007365.11
1288,2017-04-20,2.71097291,-0.0003969913,26,62920996.14
1289,2017-04-24,2.71729493,0.0023320115,26,62367728.65
1290,2017-04-25,2.7015973,-0.0057769327,26,61301192.76
1291,2017-04-26,2.70294348,0.0004982904,26,61311146.27
1292,2017-04-27,2.69970917,-0.0011965881,26,61187782.18
1293,2017-04-28,2.69703218,-0.0009915846,26,61127109.28
1294,2017-05-02,2.70230684,0.0019557275,26,61246657.16
1295,2017-05-03,2.70839183,0.0022517761,26,61384571.1
1296,2017-05-04,2.69880423,-0.0035399605,26,61088782.7
1297,2017-05-05,2.70674174,0.0029411211,26,61248154.78
1298,2017-05-08,2.70339561,-0.0012362206,26,61172438.48
1299,2017-05-09,2.71601589,0.0046683068,26,61428010.33
1300,2017-05-10,2.72525915,0.0034032422,26,61637064.58
1301,2017-05-11,2.74515133,0.0072991884,26,62086965.28
1302,2017-05-12,2.75169061,0.00238212,26,62234863.76
1303,2017-05-15,2.78448086,0.0119164015,26,62920329.62
1304,2017-05-16,2.79589021,0.0040974783,26,63158144.16
1305,2017-05-17,2.78108344,-0.0052959054,26,62823664.63
1306,2017-05-18,2.29130972,-0.1761089628,26,51198372.24
1307,2017-05-19,2.39855588,0.0468056147,26,53594743.68
1308,2017-05-22,2.38317204,-0.0064137926,26,53199215.9
1309,2017-05-23,2.40075189,0.0073766601,26,53519180.17
1310,2017-05-24,2.40955798,0.003668055,26,53685365.84
1311,2017-05-25,2.41132807,0.0007346119,26,53510247.27
1312,2017-05-26,2.43316728,0.0090569219,26,53994885.38
1313,2017-05-29,2.43840116,0.0021510564,26,54111031.6
1314,2017-05-30,2.43602261,-0.0009754548,26,54058248.72
1315,2017-05-31,2.44380033,0.0031927947,26,54116046.0
1316,2017-06-01,2.43147303,-0.0050443155,26,53765725.14
1317,2017-06-02,2.42831043,-0.001300693,26,53695792.31
1318,2017-06-05,2.42784845,-0.0001902475,26,53685576.86
1319,2017-06-06,2.43369986,0.0024101216,26,53763214.81
1320,2017-06-07,2.4336998,-2.47e-08,26,53536351.87
1321,2017-06-08,2.4319642,-0.0007131529,26,53396353.57
1322,2017-06-09,2.43209276,5.28626e-05,26,53399176.22
1323,2017-06-12,2.43168286,-0.000168538,26,53336845.6
1324,2017-06-13,2.43498802,0.0013592068,26,53306901.78
1325,2017-06-14,2.4399054,0.0020194678,26,53091929.46
1326,2017-06-16,2.43874169,-0.0004769488,26,52927090.71
1327,2017-06-19,2.45176818,0.00534148,26,53079937.67
1328,2017-06-20,2.4386922,-0.0053332856,26,52771847.2
1329,2017-06-21,2.44346069,0.0019553472,26,52782710.24
1330,2017-06-22,2.44395701,0.0002031217,26,52700708.38
1331,2017-06-23,2.43983852,-0.0016851729,26,52568849.61
1332,2017-06-26,2.43905443,-0.0003213696,26,52424403.38
1333,2017-06-27,2.43386245,-0.0021286856,26,52055150.37
1334,2017-06-28,2.43980436,0.00244135,26,52161460.2
1335,2017-06-29,2.43371438,-0.0024960936,26,52031260.34
1336,2017-06-30,2.44257814,0.0036420708,26,52086139.93
1337,2017-07-03,2.45401183,0.0046809925,26,52329954.76
1338,2017-07-04,2.45536043,0.0005495491,26,51934544.99
1339,2017-07-05,2.46399393,0.0035161844,26,52117156.4
1340,2017-07-06,2.46805561,0.0016484132,26,52203067.0
1341,2017-07-07,2.46461784,-0.0013929062,26,52096152.96
1342,2017-07-10,2.46258198,-0.0008260348,26,52053119.66
1343,2017-07-11,2.4644074,0.0007412626,26,52091704.7
1344,2017-07-12,2.48743714,0.0093449403,26,52578498.59
1345,2017-07-13,2.48976523,0.0009359392,26,52602443.12
1346,2017-07-14,2.51359412,0.0095707377,26,52454434.23
1347,2017-07-17,2.51843683,0.0019266078,26,52518090.55
1348,2017-07-18,2.53910356,0.0082061737,26,52895853.76
1349,2017-07-19,2.55524069,0.0063554438,26,53232030.46
1350,2017-07-20,2.57771798,0.0087965451,26,53700288.29
1351,2017-07-21,2.57248514,-0.0020300281,26,53591275.22
1352,2017-07-24,2.56677243,-0.002220697,26,53314254.05
1353,2017-07-25,2.54706165,-0.0076792082,26,52839633.32
1354,2017-07-26,2.56175043,0.0057669511,26,53144356.8
1355,2017-07-27,2.58351582,0.008496296,26,53595887.07
1356,2017-07-28,2.59807327,0.0056347439,26,53755101.99
1357,2017-07-31,2.61422232,0.0062157793,26,53998342.99
1358,2017-08-01,2.61909461,0.0018637627,26,54098983.1
1359,2017-08-02,2.62343391,0.0016567939,26,53589410.17
1360,2017-08-03,2.62789084,0.0016988917,26,53680452.9
1361,2017-08-04,2.61460076,-0.0050573181,26,53408973.72
1362,2017-08-07,2.60542475,-0.0035095262,26,53116057.99
1363,2017-08-08,2.60928269,0.0014807336,26,53144228.38
1364,2017-08-09,2.58447379,-0.0095079388,26,52638936.34
1365,2017-08-10,2.56900456,-0.0059854467,26,52323868.88
1366,2017-08-11,2.57684803,0.0030531164,26,52433096.31
1367,2017-08-14,2.57732132,0.0001836701,26,52422726.74
1368,2017-08-15,2.57172751,-0.0021703968,26,52251200.47
